updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Hudson,Matt,,,Republican,Broward,ocd-division/country:us/state:fl/county:broward,82,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Spencer,Christopher,,G.,Republican,Broward,ocd-division/country:us/state:fl/county:broward,76,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Zichella,Eric,,,Republican,Broward,ocd-division/country:us/state:fl/county:broward,303,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Lefebvre,Gerald,,J.,Republican,Broward,ocd-division/country:us/state:fl/county:broward,11,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Hudson,Matt,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,1396,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Spencer,Christopher,,G.,Republican,Collier,ocd-division/country:us/state:fl/county:collier,1067,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Zichella,Eric,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,1018,,,,,2007
2014-11-30 20:53:20.506000,fl-2007-10-30-special-primary,2007-10-30 00:00:00,2007-10-30 00:00:00,primary,certified,True,State Representative,101,,Lefebvre,Gerald,,J.,Republican,Collier,ocd-division/country:us/state:fl/county:collier,71,,,,,2007
