updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,2475,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,1387,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,18912,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,3652,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,179,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,28,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Paul,Ron,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Paul,Ron,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,1737,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Paul,Ron,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,434,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Johnson,Gary,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Johnson,Gary,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,23,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Johnson,Gary,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,8,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Huntsman,Jon,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Huntsman,Jon,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,95,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Huntsman,Jon,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,22,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Gingrich,Newt,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Gingrich,Newt,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,9188,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Gingrich,Newt,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,2477,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Cain,Herman,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Cain,Herman,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,61,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Cain,Herman,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,14,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Bachmann,Michele,,,Republican,Monroe,ocd-division/country:us/state:fl/county:monroe,0,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Bachmann,Michele,,,Republican,Miami-Dade,ocd-division/country:us/state:fl/county:miami-dade,97,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Bachmann,Michele,,,Republican,Collier,ocd-division/country:us/state:fl/county:collier,25,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Volusia,ocd-division/country:us/state:fl/county:volusia,2098,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Seminole,ocd-division/country:us/state:fl/county:seminole,2864,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Orange,ocd-division/country:us/state:fl/county:orange,2628,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Santorum,Rick,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,2717,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Volusia,ocd-division/country:us/state:fl/county:volusia,8214,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Seminole,ocd-division/country:us/state:fl/county:seminole,11064,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Orange,ocd-division/country:us/state:fl/county:orange,10143,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Romney,Mitt,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,7089,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Volusia,ocd-division/country:us/state:fl/county:volusia,39,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Seminole,ocd-division/country:us/state:fl/county:seminole,85,,,,,2012
2015-04-12 10:28:30.532000,fl-2012-01-31-primary,2012-01-31 00:00:00,2012-01-31 00:00:00,primary,certified,False,U.S. President by Congressional District,,,Perry,Rick,,,Republican,Orange,ocd-division/country:us/state:fl/county:orange,72,,,,,2012
