updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Wise,Stephen,,,Republican,Clay,ocd-division/country:us/state:fl/county:clay,5720,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Gentry,W.,,C.,Republican,Clay,ocd-division/country:us/state:fl/county:clay,1079,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Richardson,Steven,,H.,Republican,Clay,ocd-division/country:us/state:fl/county:clay,2363,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Wise,Stephen,,,Republican,Duval,ocd-division/country:us/state:fl/county:duval,11520,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Gentry,W.,,C.,Republican,Duval,ocd-division/country:us/state:fl/county:duval,2028,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Richardson,Steven,,H.,Republican,Duval,ocd-division/country:us/state:fl/county:duval,2443,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Wise,Stephen,,,Republican,St. Johns,ocd-division/country:us/state:fl/county:st._johns,880,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Gentry,W.,,C.,Republican,St. Johns,ocd-division/country:us/state:fl/county:st._johns,143,,,,,2001
2014-11-30 21:04:28.350000,fl-2001-08-14-special-primary,2001-08-14 00:00:00,2001-08-14 00:00:00,primary,certified,True,State Senate,006,,Richardson,Steven,,H.,Republican,St. Johns,ocd-division/country:us/state:fl/county:st._johns,230,,,,,2001
