updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Haridopolos,Mike,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,13960,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Haridopolos,Mike,,,Republican,Indian River,ocd-division/country:us/state:fl/county:indian_river,3613,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Haridopolos,Mike,,,Republican,Osceola,ocd-division/country:us/state:fl/county:osceola,842,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Haridopolos,Mike,,,Republican,St. Lucie,ocd-division/country:us/state:fl/county:st._lucie,1228,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Hart,Donna,,,Democrat,Brevard,ocd-division/country:us/state:fl/county:brevard,6653,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Hart,Donna,,,Democrat,Indian River,ocd-division/country:us/state:fl/county:indian_river,2362,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Hart,Donna,,,Democrat,Osceola,ocd-division/country:us/state:fl/county:osceola,636,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Senator,026,,Hart,Donna,,,Democrat,St. Lucie,ocd-division/country:us/state:fl/county:st._lucie,1847,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Representative,030,,Altman,Thad,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,8088,,,,,2003
2014-11-30 21:02:38.142000,fl-2003-03-25-special-general,2003-03-25 00:00:00,2003-03-25 00:00:00,general,certified,True,State Representative,030,,Wechsler,Bruce,,,Libertarian,Brevard,ocd-division/country:us/state:fl/county:brevard,3089,,,,,2003
