updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 21:04:39.137000,fl-2001-07-31-special-primary-runoff,2001-07-31 00:00:00,2001-07-31 00:00:00,primary-runoff,certified,True,State Senate,018,,Futch,Howard,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,6488,,,,,2001
2014-11-30 21:04:39.137000,fl-2001-07-31-special-primary-runoff,2001-07-31 00:00:00,2001-07-31 00:00:00,primary-runoff,certified,True,State Senate,018,,Bryan,Glenn,,,Republican,Brevard,ocd-division/country:us/state:fl/county:brevard,4641,,,,,2001
2014-11-30 21:04:39.137000,fl-2001-07-31-special-primary-runoff,2001-07-31 00:00:00,2001-07-31 00:00:00,primary-runoff,certified,True,State Senate,018,,Futch,Howard,,,Republican,Osceola,ocd-division/country:us/state:fl/county:osceola,1100,,,,,2001
2014-11-30 21:04:39.137000,fl-2001-07-31-special-primary-runoff,2001-07-31 00:00:00,2001-07-31 00:00:00,primary-runoff,certified,True,State Senate,018,,Bryan,Glenn,,,Republican,Osceola,ocd-division/country:us/state:fl/county:osceola,1284,,,,,2001
