updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,United States Representative,008,,Keller,Ric,,,Republican,Orange,ocd-division/country:us/state:fl/county:orange,15309,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,United States Representative,008,,Sublette,Bill,,,Republican,Orange,ocd-division/country:us/state:fl/county:orange,14334,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,United States Representative,008,,Keller,Ric,,,Republican,Osceola,ocd-division/country:us/state:fl/county:osceola,983,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,United States Representative,008,,Sublette,Bill,,,Republican,Osceola,ocd-division/country:us/state:fl/county:osceola,743,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Bay,ocd-division/country:us/state:fl/county:bay,819,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Bay,ocd-division/country:us/state:fl/county:bay,545,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Calhoun,ocd-division/country:us/state:fl/county:calhoun,2538,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Calhoun,ocd-division/country:us/state:fl/county:calhoun,2206,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Franklin,ocd-division/country:us/state:fl/county:franklin,2054,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Franklin,ocd-division/country:us/state:fl/county:franklin,1297,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Gadsden,ocd-division/country:us/state:fl/county:gadsden,2844,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Gadsden,ocd-division/country:us/state:fl/county:gadsden,7445,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Gulf,ocd-division/country:us/state:fl/county:gulf,2468,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Gulf,ocd-division/country:us/state:fl/county:gulf,1757,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Jackson,ocd-division/country:us/state:fl/county:jackson,4410,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Jackson,ocd-division/country:us/state:fl/county:jackson,4328,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Jefferson,ocd-division/country:us/state:fl/county:jefferson,975,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Lawson,Alfred,,'Al',Democrat,Jefferson,ocd-division/country:us/state:fl/county:jefferson,721,,,,,2000
2014-11-30 21:09:44.986000,fl-2000-10-03-primary-runoff,2000-10-03 00:00:00,2000-10-03 00:00:00,primary-runoff,certified,False,State Senator,003,,Boyd,Janegale,,,Democrat,Leon,ocd-division/country:us/state:fl/county:leon,5489,,,,,2000
